City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
302,maragogi,BR,2021-09-13 05:24:48,-9.0122,-35.2225,74.07,88,21,5.64
303,vicuna,CL,2021-09-13 05:24:48,-30.0319,-70.7081,50.77,73,0,1.12
304,denpasar,ID,2021-09-13 05:24:49,-8.65,115.2167,85.66,74,40,11.5
305,pozo colorado,PY,2021-09-13 05:24:49,-23.4923,-58.7972,94.26,28,98,14.03
306,asau,RO,2021-09-13 05:24:49,46.4333,26.4,61.75,58,100,3.62
307,faanui,PF,2021-09-13 05:24:49,-16.4833,-151.75,78.26,70,9,15.32
308,adrar,MR,2021-09-13 05:24:50,20.5022,-10.0711,88.14,31,21,15.14
309,kerema,PG,2021-09-13 05:24:50,-7.9631,145.7785,82.29,80,73,7.47
310,iracoubo,GF,2021-09-13 05:24:50,5.4802,-53.2011,78.03,86,11,7.2
311,balkanabat,TM,2021-09-13 05:24:51,39.5108,54.3671,83.44,15,0,19.57
312,brae,GB,2021-09-13 05:24:51,60.3964,-1.353,53.51,90,77,6.11
313,jiehu,CN,2021-09-13 05:24:51,35.5428,118.455,82.9,62,0,9.37
314,rio grande,BR,2021-09-13 05:20:44,-32.035,-52.0986,64.94,98,98,9.51
315,makarska,HR,2021-09-13 05:24:52,43.2969,17.0178,66.34,47,0,6.73
316,boyolangu,ID,2021-09-13 05:24:52,-8.1181,111.8935,83.23,71,67,8.61
317,chuy,UY,2021-09-13 05:24:52,-33.6971,-53.4616,60.44,98,93,7.31
318,la ronge,CA,2021-09-13 05:24:53,55.1001,-105.2842,52.05,93,90,6.91
319,aykhal,RU,2021-09-13 05:24:53,66.0,111.5,49.3,83,100,6.82
320,verkhnyaya inta,RU,2021-09-13 05:24:53,65.9811,60.3094,35.85,99,100,5.48
321,beringovskiy,RU,2021-09-13 05:24:54,63.05,179.3167,35.24,86,91,18.59
322,matagami,CA,2021-09-13 05:24:54,49.7502,-77.6328,50.11,100,90,6.91
323,saint george,US,2021-09-13 05:24:31,37.1041,-113.5841,86.95,22,1,5.01
324,sabzevar,IR,2021-09-13 05:24:54,36.2126,57.6819,74.48,14,0,13.8
325,verkhnevilyuysk,RU,2021-09-13 05:24:55,63.4453,120.3167,61.12,58,99,4.63
326,paamiut,GL,2021-09-13 05:24:55,61.994,-49.6678,37.47,72,52,26.8
327,el carmen,CO,2021-09-13 05:24:55,8.5106,-73.4478,67.39,96,90,2.57
328,okhotsk,RU,2021-09-13 05:24:55,59.3833,143.3,61.0,52,11,5.79
329,husavik,IS,2021-09-13 05:24:56,66.0449,-17.3389,49.91,83,100,12.28
330,leh,IN,2021-09-13 05:24:56,34.1667,77.5833,57.18,42,13,6.31
331,nantucket,US,2021-09-13 05:24:56,41.2835,-70.0995,72.09,92,20,13.8
332,molteno,ZA,2021-09-13 05:24:57,-31.3968,26.3625,56.57,21,0,6.78
333,pemba,MZ,2021-09-13 05:24:57,-12.974,40.5178,72.3,94,40,3.44
334,salalah,OM,2021-09-13 05:24:57,17.0151,54.0924,80.69,89,90,6.91
335,broome,US,2021-09-13 05:24:58,42.2506,-75.833,72.61,76,100,1.01
336,wisconsin rapids,US,2021-09-13 05:24:58,44.3836,-89.8174,58.55,94,90,0.0
337,pitimbu,BR,2021-09-13 05:24:58,-7.4706,-34.8086,73.99,85,19,10.54
338,qinhuangdao,CN,2021-09-13 05:24:58,39.9317,119.5883,78.91,74,100,8.03
339,saint-philippe,RE,2021-09-13 05:24:59,-21.3585,55.7679,76.59,81,45,18.14
340,olafsvik,IS,2021-09-13 05:24:59,64.8945,-23.7142,53.83,92,100,28.21
341,hervey bay,AU,2021-09-13 05:24:59,-25.2986,152.8535,77.11,78,3,21.56
342,tahoua,NE,2021-09-13 05:25:00,14.8888,5.2692,82.38,69,0,4.61
343,bagdarin,RU,2021-09-13 05:25:00,54.4333,113.6,56.19,56,34,4.56
344,ordynskoye,RU,2021-09-13 05:25:00,54.3656,81.8994,53.02,45,88,17.11
345,tura,IN,2021-09-13 05:25:01,25.5198,90.2201,85.33,71,50,2.04
346,lang son,VN,2021-09-13 05:25:01,21.8333,106.7333,90.72,57,82,4.41
347,huanren,CN,2021-09-13 05:25:01,41.2647,125.3667,76.23,50,99,4.36
348,clinton,US,2021-09-13 05:25:02,42.587,-82.9199,73.42,89,75,4.61
349,pringsewu,ID,2021-09-13 05:25:04,-5.3582,104.9744,79.39,86,100,2.28
350,vanimo,PG,2021-09-13 05:25:12,-2.6741,141.3028,85.28,70,65,8.9
351,torbay,CA,2021-09-13 05:25:12,47.6666,-52.7314,57.67,89,20,12.66
352,parasia,IN,2021-09-13 05:25:12,22.2,78.7667,80.56,73,92,2.93
353,vardo,NO,2021-09-13 05:25:13,70.3705,31.1107,39.4,79,100,18.84
354,mookane,BW,2021-09-13 05:25:13,-23.688,26.6595,56.37,37,0,5.28
355,pierre,US,2021-09-13 05:25:13,44.3683,-100.351,67.05,74,1,4.0
356,jibuti,DJ,2021-09-13 05:25:14,11.5,42.5,90.82,36,11,6.93
357,miyako,JP,2021-09-13 05:25:14,39.6367,141.9525,76.46,50,21,7.36
358,yuci,CN,2021-09-13 05:25:14,37.6803,112.7319,83.95,30,20,6.71
359,hami,CN,2021-09-13 05:25:15,42.8,93.45,81.41,12,100,11.36
360,januaria,BR,2021-09-13 05:25:15,-15.4833,-44.3667,71.49,41,0,4.34
361,liverpool,GB,2021-09-13 05:24:17,53.4106,-2.9779,56.68,86,100,1.99
362,darlington,GB,2021-09-13 05:22:59,54.5243,-1.5504,53.92,81,18,1.39
363,eureka,US,2021-09-13 05:25:16,40.8021,-124.1637,55.2,77,31,1.01
364,blairmore,CA,2021-09-13 05:25:16,49.6,-114.4353,51.67,86,45,1.23
365,alice springs,AU,2021-09-13 05:25:16,-23.7,133.8833,72.95,21,4,16.11
366,ostrovnoy,RU,2021-09-13 05:25:16,68.0531,39.5131,40.08,76,66,8.7
367,praya,CV,2021-09-13 05:25:17,14.9215,-23.5087,79.34,89,20,6.91
368,soure,BR,2021-09-13 05:25:17,-0.7167,-48.5233,77.95,85,43,6.31
369,pimentel,PE,2021-09-13 05:25:17,-6.8367,-79.9342,62.58,87,92,12.15
370,nuuk,GL,2021-09-13 05:25:18,64.1835,-51.7216,34.41,93,75,4.61
371,carballo,ES,2021-09-13 05:25:18,43.213,-8.691,65.62,88,97,4.52
372,bud,US,2021-09-13 05:25:18,39.447,-86.1758,73.9,84,1,6.93
373,revelstoke,CA,2021-09-13 05:25:18,50.9832,-118.2023,53.62,94,20,0.0
374,terney,RU,2021-09-13 05:25:19,45.0503,136.6092,61.97,66,83,5.73
375,simbahan,PH,2021-09-13 05:25:19,6.3032,120.5836,81.81,75,100,9.98
376,namatanai,PG,2021-09-13 05:25:19,-3.6667,152.4333,79.92,84,100,11.16
377,laguna,US,2021-09-13 05:25:20,38.421,-121.4238,82.45,43,1,1.01
378,mildura,AU,2021-09-13 05:25:20,-34.2,142.15,64.08,29,75,14.97
379,mandan,US,2021-09-13 05:21:33,46.8267,-100.8896,65.03,53,75,12.66
380,sangar,RU,2021-09-13 05:25:21,63.9242,127.4739,61.27,43,7,10.74
381,ko samui,TH,2021-09-13 05:25:21,9.5357,99.9357,87.71,62,20,14.97
382,geraldton,AU,2021-09-13 05:25:21,-28.7667,114.6,70.21,32,0,13.8
383,sheridan,US,2021-09-13 05:25:21,44.8333,-106.9173,73.58,44,20,4.61
384,yambio,SS,2021-09-13 05:25:22,4.5721,28.3955,68.04,95,76,1.19
385,norman wells,CA,2021-09-13 05:25:22,65.282,-126.8329,48.24,87,75,4.61
386,aksu,CN,2021-09-13 05:25:22,41.1231,80.2644,75.65,30,0,1.97
387,tigil,RU,2021-09-13 05:25:23,57.8,158.6667,50.0,48,22,5.48
388,bubaque,GW,2021-09-13 05:25:23,11.2833,-15.8333,80.06,80,94,3.53
389,carutapera,BR,2021-09-13 05:25:23,-1.195,-46.02,76.66,84,45,5.46
390,shush,IR,2021-09-13 05:25:24,32.1942,48.2436,90.55,19,0,4.45
391,luderitz,NA,2021-09-13 05:25:24,-26.6481,15.1594,55.42,82,48,15.93
392,broken hill,AU,2021-09-13 05:25:24,-31.95,141.4333,62.31,23,40,20.71
393,marsh harbour,BS,2021-09-13 05:25:25,26.5412,-77.0636,83.95,74,48,14.09
394,cockburn town,TC,2021-09-13 05:25:25,21.4612,-71.1419,83.79,73,0,19.53
395,sisimiut,GL,2021-09-13 05:25:25,66.9395,-53.6735,33.82,78,98,11.83
396,birao,CF,2021-09-13 05:25:25,10.2849,22.7882,69.71,98,100,1.86
397,malpe,IN,2021-09-13 05:25:26,13.35,74.7167,81.7,87,100,13.69
398,bedesa,ET,2021-09-13 05:25:26,8.9,40.7833,64.02,77,49,5.99
399,buraydah,SA,2021-09-13 05:25:26,26.326,43.975,82.85,21,0,4.23
400,van,TR,2021-09-13 05:25:27,38.4924,43.3831,69.15,35,0,1.14
401,kajaani,FI,2021-09-13 05:25:27,64.2273,27.7285,50.05,100,90,2.3
402,canavieiras,BR,2021-09-13 05:25:27,-15.675,-38.9472,70.54,90,5,1.21
403,chumikan,RU,2021-09-13 05:25:28,54.7183,135.315,63.19,48,2,5.14
404,poso,ID,2021-09-13 05:25:28,-1.3959,120.7524,82.04,80,92,4.29
405,sydney,AU,2021-09-13 05:20:41,-33.8679,151.2073,61.72,68,75,1.99
406,lata,PT,2021-09-13 05:25:29,40.1629,-8.3327,65.8,84,100,4.88
407,liwale,TZ,2021-09-13 05:25:29,-9.7667,37.9333,69.66,72,19,2.51
408,bambous virieux,MU,2021-09-13 05:25:29,-20.3428,57.7575,73.65,68,75,18.41
409,acurenam,GQ,2021-09-13 05:25:29,1.0322,10.6488,67.44,99,99,1.43
410,umm kaddadah,SD,2021-09-13 05:25:30,13.6017,26.6876,78.44,57,99,4.97
411,bom jesus,BR,2021-09-13 05:25:30,-9.0744,-44.3586,74.21,38,3,3.6
412,rudnogorsk,RU,2021-09-13 05:25:30,57.2639,103.7519,63.21,36,58,6.55
413,udachnyy,RU,2021-09-13 05:25:31,66.4167,112.4,48.79,87,100,7.63
414,uyuni,BO,2021-09-13 05:25:31,-20.4597,-66.825,40.46,32,13,9.15
415,kijang,KR,2021-09-13 05:25:31,35.2442,129.2139,80.33,71,100,14.65
416,andreyevo,RU,2021-09-13 05:25:32,55.9465,41.1505,59.5,87,78,6.71
417,manado,ID,2021-09-13 05:25:32,1.487,124.8455,88.57,70,40,6.91
418,dioknisi,GE,2021-09-13 05:25:32,41.6293,42.3917,58.69,79,6,0.98
419,bengkulu,ID,2021-09-13 05:25:33,-3.8004,102.2655,80.37,82,70,4.32
420,awjilah,LY,2021-09-13 05:25:33,29.1081,21.2869,75.61,76,0,5.88
421,strijen,NL,2021-09-13 05:25:34,51.7452,4.5508,59.02,88,100,3.0
422,hasaki,JP,2021-09-13 05:25:34,35.7333,140.8333,81.0,61,100,15.84
423,isabela,PH,2021-09-13 05:25:34,6.7085,121.9711,87.85,67,100,5.21
424,hamilton,US,2021-09-13 05:22:12,39.1834,-84.5333,75.72,82,1,1.99
425,taltal,CL,2021-09-13 05:25:35,-25.4,-70.4833,58.15,76,100,2.26
426,empangeni,ZA,2021-09-13 05:25:35,-28.762,31.8933,64.63,78,23,0.69
427,cordoba,AR,2021-09-13 05:22:11,-31.4135,-64.1811,60.76,59,0,1.99
428,bandrele,YT,2021-09-13 05:25:35,-12.9067,45.1914,80.35,61,75,9.22
429,offenburg,DE,2021-09-13 05:25:36,48.4833,7.9333,58.21,90,86,1.45
430,baiyin,CN,2021-09-13 05:25:36,36.5583,104.2081,72.48,44,83,8.93
431,merauke,ID,2021-09-13 05:25:36,-8.4667,140.3333,84.4,70,41,13.62
432,cartagena,CO,2021-09-13 05:25:37,10.3997,-75.5144,80.22,100,75,2.3
433,anolaima,CO,2021-09-13 05:25:37,4.8336,-74.4995,60.13,91,63,4.29
434,kristianstad,SE,2021-09-13 05:25:37,56.0313,14.1524,57.54,91,90,1.01
435,autazes,BR,2021-09-13 05:25:37,-3.5797,-59.1306,75.42,59,7,1.86
436,pital,CO,2021-09-13 05:25:38,2.2665,-75.8044,66.22,84,95,3.91
437,te anau,NZ,2021-09-13 05:25:38,-45.4167,167.7167,43.43,88,35,5.06
438,mariental,NA,2021-09-13 05:25:38,-24.6333,17.9667,62.78,26,34,7.63
439,vao,NC,2021-09-13 05:25:39,-22.6667,167.4833,70.12,67,0,13.02
440,ranot,TH,2021-09-13 05:25:39,7.7777,100.3213,87.89,60,69,18.19
441,orocue,CO,2021-09-13 05:25:39,4.7912,-71.3354,74.57,92,67,2.89
442,hanzhong,CN,2021-09-13 05:25:40,33.0728,107.0303,80.29,64,1,6.78
443,inhambane,MZ,2021-09-13 05:25:40,-23.865,35.3833,67.98,94,20,0.0
444,ucluelet,CA,2021-09-13 05:22:36,48.9329,-125.5528,57.09,93,55,7.02
445,west bay,KY,2021-09-13 05:25:40,19.3667,-81.4167,82.99,85,64,1.01
446,inta,RU,2021-09-13 05:25:41,66.0317,60.1659,36.32,98,100,5.57
447,hammerfest,NO,2021-09-13 05:25:41,70.6634,23.6821,43.25,93,75,4.61
448,mumbwa,ZM,2021-09-13 05:25:41,-14.9783,27.0619,63.43,57,59,7.65
449,chokurdakh,RU,2021-09-13 05:25:42,70.6333,147.9167,56.75,48,43,12.01
450,xuddur,SO,2021-09-13 05:25:42,4.1213,43.8894,75.11,67,79,20.65
451,xingtai,CN,2021-09-13 05:25:42,37.0631,114.4942,85.59,61,54,5.08
452,kidal,ML,2021-09-13 05:25:43,18.4411,1.4078,89.1,28,66,9.24
453,teya,RU,2021-09-13 05:25:43,60.3778,92.6267,42.62,95,100,10.71
454,krasnaya gorbatka,RU,2021-09-13 05:25:43,55.8703,41.7641,60.51,84,68,7.2
455,elk city,US,2021-09-13 05:25:44,35.412,-99.4043,75.69,56,1,10.36
456,nizhniye achaluki,RU,2021-09-13 05:25:44,43.4028,44.7591,60.39,88,97,2.33
457,camargo,MX,2021-09-13 05:25:44,27.6667,-105.1667,74.07,36,56,10.94
458,shelbyville,US,2021-09-13 05:22:25,35.4834,-86.4603,70.43,48,1,1.01
459,loreto,MX,2021-09-13 05:25:45,22.2667,-101.9667,66.4,55,100,5.73
460,rajapur,IN,2021-09-13 05:25:45,25.3833,81.15,89.91,64,62,11.41
461,pochutla,MX,2021-09-13 05:25:45,15.7432,-96.4661,73.81,95,100,3.29
462,huejucar,MX,2021-09-13 05:25:45,22.35,-103.2167,66.72,54,98,6.93
463,gorele,TR,2021-09-13 05:25:46,41.0308,39.0031,71.04,76,32,2.21
464,vilyuysk,RU,2021-09-13 05:25:46,63.7553,121.6247,66.11,48,83,6.08
465,barreirinhas,BR,2021-09-13 05:25:46,-2.7469,-42.8264,77.22,80,36,9.57
466,kisanga,TZ,2021-09-13 05:25:47,-7.4362,37.7034,74.79,71,32,0.11
467,seydi,TM,2021-09-13 05:25:47,39.4816,62.9137,78.82,19,0,19.91
468,nehe,CN,2021-09-13 05:25:47,48.4833,124.8333,53.28,95,100,9.69
469,borovoy,RU,2021-09-13 05:25:48,55.4333,86.0833,54.68,50,20,15.66
470,megion,RU,2021-09-13 05:25:48,61.0296,76.1136,48.22,85,99,9.26
471,los llanos de aridane,ES,2021-09-13 05:25:48,28.6585,-17.9182,71.35,86,20,3.44
472,torbat-e jam,IR,2021-09-13 05:25:49,35.244,60.6225,75.36,18,0,8.37
473,uyskoye,RU,2021-09-13 05:25:49,54.3775,60.0047,50.32,69,98,7.18
474,ilulissat,GL,2021-09-13 05:25:49,69.2167,-51.1,30.22,80,75,11.5
475,vysokogornyy,RU,2021-09-13 05:25:50,50.1167,139.15,56.23,42,43,6.96
476,rumuruti,KE,2021-09-13 05:25:50,0.267,36.5389,61.41,65,39,6.29
477,mahibadhoo,MV,2021-09-13 05:25:50,3.7833,72.9667,83.05,72,91,8.5
478,nelson bay,AU,2021-09-13 05:25:16,-32.7167,152.15,64.09,63,63,1.99
479,turukhansk,RU,2021-09-13 05:25:51,65.8167,87.9833,49.55,76,100,6.24
480,maracana,BR,2021-09-13 05:25:51,-0.7667,-47.45,73.45,96,100,0.83
481,kharp,RU,2021-09-13 05:25:51,66.8014,65.8081,38.73,93,100,10.58
482,port maria,JM,2021-09-13 05:25:52,18.3685,-76.8895,82.36,95,23,5.55
483,lisala,CD,2021-09-13 05:25:52,2.15,21.5167,68.34,98,88,0.22
484,goderich,CA,2021-09-13 05:25:52,43.7501,-81.7165,60.91,94,100,2.3
485,mecca,SA,2021-09-13 05:25:53,21.4267,39.8261,85.98,41,46,5.1
486,marienburg,PL,2021-09-13 05:25:53,54.0359,19.0266,59.88,92,65,7.34
487,tubmanburg,LR,2021-09-13 05:25:53,6.8708,-10.8172,71.1,98,97,0.31
488,anaconda,US,2021-09-13 05:25:54,46.1285,-112.9423,58.19,70,84,3.38
489,russkaya polyana,UA,2021-09-13 05:25:54,49.417,31.9201,63.05,63,92,5.12
490,kismayo,SO,2021-09-13 05:25:54,-0.3582,42.5454,78.49,70,72,15.59
491,saint-leu,RE,2021-09-13 05:25:54,-21.15,55.2833,76.06,66,40,2.1
492,trairi,BR,2021-09-13 05:22:55,-3.2778,-39.2689,77.61,82,17,11.16
493,port hardy,CA,2021-09-13 05:25:55,50.6996,-127.4199,51.8,100,20,4.61
494,hartselle,US,2021-09-13 05:25:55,34.4434,-86.9353,74.01,84,81,4.76
495,vagur,FO,2021-09-13 05:25:55,61.4732,-6.8119,51.33,90,100,13.15
496,tanggu,CN,2021-09-13 05:25:56,39.0211,117.6469,78.76,75,77,4.79
497,shaowu,CN,2021-09-13 05:25:56,27.3409,117.4831,86.2,64,67,7.94
498,ornskoldsvik,SE,2021-09-13 05:25:56,63.2909,18.7153,45.55,81,0,16.11
499,ulaangom,MN,2021-09-13 05:23:26,49.9811,92.0667,69.37,19,81,7.11
500,mindelo,CV,2021-09-13 05:25:57,16.8901,-24.9804,80.15,83,40,4.61
501,wanaka,NZ,2021-09-13 05:25:57,-44.7,169.15,53.11,37,29,8.99
502,illela,NG,2021-09-13 05:25:58,13.7292,5.2975,79.63,71,97,9.8
503,gawler,AU,2021-09-13 05:25:58,-34.6,138.7333,60.64,68,61,8.57
504,porto novo,BJ,2021-09-13 05:25:58,6.4965,2.6036,78.62,91,100,5.77
505,kaoma,ZM,2021-09-13 05:25:59,-14.7833,24.8,61.45,45,82,4.27
506,quetta,PK,2021-09-13 05:25:59,30.199,67.0097,78.44,18,0,2.44
507,fagersta,SE,2021-09-13 05:25:59,60.0042,15.7932,45.99,74,85,7.25
508,craciunelu de jos,RO,2021-09-13 05:25:59,46.1833,23.8333,52.05,63,80,0.09
509,ostrovskoye,RU,2021-09-13 05:26:00,57.8057,42.2433,56.14,89,91,6.62
510,lukulu,ZM,2021-09-13 05:26:00,-14.3707,23.242,62.71,37,12,4.81
511,pala,TD,2021-09-13 05:26:00,9.3642,14.9046,70.39,94,98,2.57
512,abu zabad,SD,2021-09-13 05:26:01,12.35,29.25,71.46,84,100,8.63
513,takoradi,GH,2021-09-13 05:26:01,4.8845,-1.7554,75.18,95,56,6.2
514,ilorin,NG,2021-09-13 05:26:01,8.5,4.55,69.51,96,100,7.85
515,balabac,PH,2021-09-13 05:26:02,7.9868,117.0645,83.53,74,100,12.86
516,quang ngai,VN,2021-09-13 05:24:39,15.1167,108.8,85.64,78,97,6.26
517,golden gate,US,2021-09-13 05:26:02,26.1879,-81.6951,80.98,68,1,6.91
518,tinyahuarco,PE,2021-09-13 05:26:02,-10.75,-76.3,37.4,88,56,2.55
519,chifeng,CN,2021-09-13 05:26:03,42.2683,118.9636,70.66,50,100,6.78
520,aktash,RU,2021-09-13 05:26:03,50.3,87.7333,42.17,54,79,4.5
521,bay roberts,CA,2021-09-13 05:26:03,47.5999,-53.2648,58.42,87,82,5.01
522,chicama,PE,2021-09-13 05:26:04,-7.8447,-79.1469,62.53,86,74,6.06
523,vodnyy,RU,2021-09-13 05:26:04,63.5046,53.4095,38.97,88,100,4.45
524,visakhapatnam,IN,2021-09-13 05:26:05,17.69,83.2093,82.29,100,90,11.5
525,cap-aux-meules,CA,2021-09-13 05:26:05,47.3821,-61.8597,59.02,88,46,20.71
526,kedrovyy,RU,2021-09-13 05:26:05,56.1667,91.8167,52.21,43,98,15.12
527,half moon bay,US,2021-09-13 05:26:05,37.4636,-122.4286,72.01,85,1,0.0
528,cabedelo,BR,2021-09-13 05:26:06,-6.9811,-34.8339,74.07,85,27,12.91
529,arman,RU,2021-09-13 05:26:06,59.7,150.1667,52.03,46,33,5.3
530,strezhevoy,RU,2021-09-13 05:26:06,60.7333,77.5889,48.18,89,100,5.93
531,kassala,SD,2021-09-13 05:26:07,15.451,36.4,75.29,72,100,15.39
532,santa cruz,BO,2021-09-13 05:26:07,-17.8,-63.1667,78.26,65,23,19.57
533,sandakan,MY,2021-09-13 05:26:07,5.8402,118.1179,87.48,66,20,6.91
534,taman,RU,2021-09-13 05:26:08,45.2117,36.7161,66.52,71,0,0.63
535,labuan,MY,2021-09-13 05:26:08,5.2767,115.2417,89.96,62,20,2.3
536,reconquista,AR,2021-09-13 05:26:08,-29.15,-59.65,67.44,93,48,8.86
537,codrington,AU,2021-09-13 05:26:09,-38.2667,141.9667,52.88,71,73,13.51
538,banda aceh,ID,2021-09-13 05:24:53,5.5577,95.3222,86.85,58,99,16.15
539,padang,ID,2021-09-13 05:26:09,-0.9492,100.3543,87.85,83,100,5.37
540,shingu,JP,2021-09-13 05:26:09,33.7333,135.9833,81.59,66,100,5.41
541,kasongo-lunda,CD,2021-09-13 05:26:10,-6.4667,16.8167,71.74,81,60,1.23
542,ossora,RU,2021-09-13 05:26:10,59.2353,163.0719,48.16,51,10,8.81
543,redmond,US,2021-09-13 05:21:57,47.674,-122.1215,62.55,85,81,2.39
544,srivardhan,IN,2021-09-13 05:26:11,18.0333,73.0167,80.17,87,100,5.7
545,luanda,AO,2021-09-13 05:23:30,-8.8368,13.2343,69.8,94,75,2.3
